family_income,gpa,parent_avg_age
33101.0,2.73,43
46962.0,2.99,58
38498.0,2.86,50
30224.0,2.76,33
50798.0,3.42,63
41859.0,3.14,40
32575.0,3.46,34
34320.0,2.95,32
48420.0,3.06,52
40025.0,2.91,41
44885.0,3.21,56
79944.0,3.28,50
25457.0,2.92,60
14390.0,2.72,44
50288.0,3.26,32
43952.0,2.88,63
62853.0,3.35,36
14580.0,2.59,36
22769.0,2.85,61
23529.0,2.86,47
41073.0,2.89,63
79090.0,3.41,33
25231.0,3.12,36
49136.0,3.03,42
65722.0,3.11,58
28601.0,2.66,33
25724.0,2.78,53
50874.0,3.09,58
57820.0,3.44,30
50529.0,3.58,59
54026.0,3.07,52
20261.0,2.51,40
29859.0,3.35,61
21481.0,2.77,48
38009.0,2.93,58
41044.0,3.17,47
16307.0,2.37,56
36917.0,2.71,55
42487.0,2.93,40
31312.0,2.69,45
45528.0,2.89,31
35766.0,2.76,34
33626.0,3.07,52
38935.0,2.77,55
73909.0,3.59,40
26581.0,2.88,60
27023.0,3.21,55
15697.0,2.45,50
12950.0,2.59,61
34565.0,3.01,61
52917.0,3.55,50
11770.0,2.51,37
37172.0,2.77,47
37795.0,2.95,34
27178.0,2.65,54
15252.0,2.49,44
29829.0,2.82,34
12549.0,2.57,46
82758.0,3.55,56
49227.0,2.86,52
41712.0,3.41,36
56390.0,3.2,32
49090.0,2.9,65
56136.0,3.09,32
72090.0,3.56,56
13722.0,2.4,59
40702.0,3.04,61
37926.0,3.01,66
35511.0,3.19,45
80826.0,3.53,39
24696.0,2.77,37
52571.0,3.11,54
80388.0,3.6,36
96042.0,3.69,66
67910.0,3.47,65
44350.0,2.87,49
44141.0,3.09,51
47347.0,2.97,45
26613.0,2.81,42
29252.0,2.73,33
24740.0,2.83,65
39324.0,2.71,58
65992.0,3.73,54
42673.0,2.77,49
64987.0,3.1,30
33077.0,2.69,54
54165.0,3.23,38
25206.0,2.92,33
40258.0,2.79,44
97959.0,3.58,50
37014.0,3.19,62
35244.0,3.03,30
45478.0,2.85,50
32231.0,2.62,37
18927.0,2.76,44
25173.0,2.64,49
27567.0,2.77,45
29010.0,2.86,38
42222.0,2.99,60
13962.0,2.35,38
13982.0,2.5,54
16210.0,2.79,66
62514.0,3.19,54
51736.0,3.46,30
42891.0,3.02,41
34082.0,2.81,49
34434.0,3.51,60
39694.0,2.94,38
63182.0,3.14,62
22149.0,2.77,30
32751.0,3.07,30
52293.0,2.98,59
45552.0,2.8,63
37972.0,3.02,33
14484.0,2.53,33
70598.0,3.32,50
40224.0,3.15,64
21297.0,3.05,44
56352.0,3.33,38
24744.0,2.87,40
55248.0,3.02,31
49651.0,3.02,30
22532.0,2.52,36
94755.0,3.63,42
30695.0,2.72,34
25966.0,2.79,57
18875.0,2.78,50
63853.0,3.47,40
17554.0,2.72,63
23761.0,2.98,30
58730.0,3.05,42
54780.0,3.18,52
24756.0,3.08,36
50285.0,2.99,37
24777.0,2.94,43
69318.0,3.56,48
28043.0,2.87,39
52856.0,3.08,58
12930.0,2.37,65
27666.0,3.17,49
49278.0,2.96,34
55899.0,2.95,34
53534.0,3.63,47
40494.0,2.93,55
105903.0,3.63,37
18778.0,2.88,66
27813.0,3.11,61
45541.0,2.79,41
62764.0,3.06,45
27389.0,2.87,57
21923.0,2.86,50
28384.0,3.03,36
50427.0,2.93,47
47211.0,3.14,35
88671.0,3.46,66
57353.0,3.1,43
46902.0,2.85,58
47429.0,2.96,57
27761.0,3.01,33
38910.0,3.0,30
33176.0,3.06,33
64605.0,3.36,61
63738.0,3.25,32
46607.0,2.89,50
32997.0,2.66,40
48583.0,3.39,57
29564.0,2.91,33
39955.0,3.3,35
29417.0,3.31,33
31577.0,2.92,31
25748.0,2.55,35
34059.0,2.91,38
43482.0,3.51,44
46416.0,3.09,57
50888.0,3.07,66
59837.0,3.29,41
19721.0,2.45,51
51514.0,3.3,45
23386.0,2.93,53
23417.0,2.66,48
47199.0,3.3,57
18403.0,2.48,40
75972.0,3.33,66
46074.0,3.05,33
14373.0,2.71,43
46134.0,3.1,43
28216.0,3.12,56
46892.0,3.05,60
103081.0,3.8,42
13368.0,2.55,44
53254.0,3.38,64
30561.0,2.7,32
53914.0,3.05,59
31005.0,2.73,49
16924.0,2.86,43
49498.0,2.87,44
55402.0,3.69,39
35169.0,3.07,34
25292.0,3.04,52
38648.0,3.47,48
53694.0,3.03,52
48448.0,3.29,36
80507.0,3.6,41
87768.0,3.66,39
35387.0,3.28,46
32707.0,2.8,40
40251.0,3.21,64
43361.0,2.98,41
11342.0,2.53,59
25646.0,2.89,50
29160.0,2.74,60
32754.0,2.61,59
42306.0,3.66,35
50321.0,2.97,65
38984.0,3.24,57
38250.0,2.86,58
42225.0,3.33,51
48173.0,2.84,48
56634.0,2.98,64
36986.0,2.88,57
21358.0,2.75,41
15101.0,2.77,59
32984.0,3.07,63
48971.0,3.0,45
34756.0,3.43,57
27240.0,3.08,58
74111.0,3.27,30
29729.0,2.69,60
20451.0,2.63,43
27936.0,3.17,64
36308.0,3.24,52
46655.0,2.89,37
66194.0,3.27,55
42917.0,3.55,60
33110.0,2.9,36
31805.0,2.82,39
91548.0,3.77,58
48628.0,2.91,32
65877.0,3.16,59
72324.0,3.31,61
48721.0,2.91,31
38988.0,2.71,34
54116.0,3.17,49
20581.0,2.58,31
23388.0,2.8,44
48946.0,3.17,58
57347.0,2.97,65
22531.0,2.75,57
25267.0,2.69,30
41995.0,3.1,42
28420.0,2.61,66
37500.0,3.13,39
61436.0,3.38,42
54464.0,3.26,41
52609.0,2.9,45
53123.0,2.99,64
35411.0,2.8,60
14861.0,2.47,41
67212.0,3.18,58
55568.0,3.57,30
20505.0,2.77,58
25126.0,2.85,47
18991.0,2.56,37
50871.0,3.27,66
38863.0,2.81,34
48114.0,3.0,37
59870.0,3.21,37
30109.0,2.76,64
48511.0,3.28,44
66515.0,3.25,43
55257.0,2.97,47
42703.0,2.77,32
52938.0,3.6,37
21554.0,2.83,51
13323.0,2.53,50
35919.0,3.22,53
107406.0,3.65,59
51188.0,3.38,54
6017.0,2.23,52
10813.0,2.58,36
61057.0,3.44,47
40308.0,2.96,43
32384.0,2.98,30
49221.0,3.36,34
26328.0,3.06,36
27575.0,3.27,31
33813.0,2.96,55
41693.0,2.86,59
54419.0,2.92,30
19951.0,2.69,37
27776.0,2.82,63
40977.0,3.19,58
30256.0,2.77,32
71676.0,3.18,45
50717.0,3.33,35
35229.0,2.69,41
76080.0,3.24,50
46570.0,3.07,41
21531.0,2.65,36
72721.0,3.52,31
77774.0,3.28,56
47259.0,3.44,55
31129.0,2.56,31
42453.0,2.82,62
69718.0,3.16,36
53734.0,3.32,59
50299.0,3.35,42
35742.0,3.11,55
56511.0,3.31,33
45076.0,3.28,66
35957.0,3.02,64
19746.0,2.63,52
64097.0,3.13,46
35582.0,3.41,47
67297.0,3.35,50
34907.0,2.94,33
51716.0,3.33,30
57556.0,3.45,51
39754.0,2.84,34
43555.0,3.08,65
56451.0,2.95,57
23884.0,2.79,44
20147.0,2.45,49
40460.0,2.83,52
22790.0,2.84,31
4832.0,2.13,66
30205.0,2.97,30
16741.0,2.66,59
18947.0,2.83,33
34589.0,2.73,66
58552.0,3.57,53
38968.0,2.88,65
20827.0,2.82,60
57541.0,3.15,65
50919.0,2.89,38
37416.0,3.2,62
51406.0,3.35,40
31970.0,3.47,53
65761.0,3.17,33
25191.0,2.77,40
45652.0,3.47,46
71336.0,3.31,61
53462.0,3.11,30
31457.0,2.94,52
26523.0,2.91,30
28923.0,2.58,47
31658.0,3.21,45
37893.0,2.93,56
77628.0,3.27,38
12265.0,2.45,33
62234.0,3.11,52
50806.0,3.11,40
55979.0,2.97,65
39666.0,2.94,31
21443.0,2.43,30
43791.0,3.3,50
39088.0,3.03,52
17986.0,2.82,41
33201.0,2.61,45
35279.0,2.69,51
45113.0,2.92,38
22270.0,2.83,63
40606.0,2.77,58
24855.0,2.99,34
36531.0,2.98,33
40309.0,2.86,43
40027.0,3.32,31
41617.0,2.82,65
36242.0,2.86,34
34848.0,2.66,30
28458.0,2.92,45
56093.0,3.2,36
40345.0,2.75,49
51678.0,2.92,42
57250.0,3.09,39
20276.0,2.75,41
36254.0,3.11,43
52530.0,3.03,42
21662.0,2.71,30
68017.0,3.77,44
56553.0,3.34,40
29613.0,2.92,51
80346.0,3.32,65
28057.0,2.67,30
13861.0,2.71,62
44736.0,3.45,37
31334.0,2.99,47
23407.0,2.69,40
49867.0,3.24,55
31971.0,3.15,30
32083.0,2.86,58
33421.0,3.04,57
24502.0,2.78,65
32698.0,2.62,31
20625.0,3.02,59
25198.0,3.05,43
22028.0,2.87,32
94487.0,3.53,55
44171.0,3.59,35
16191.0,2.73,47
27265.0,3.06,66
35337.0,3.04,31
35886.0,2.74,51
27883.0,2.65,51
36634.0,2.79,46
34387.0,2.85,50
30179.0,2.99,39
53338.0,3.21,50
36208.0,2.86,31
39350.0,2.74,33
47531.0,3.0,39
20679.0,2.9,60
45231.0,2.92,36
51584.0,3.34,53
45246.0,3.0,35
37346.0,3.07,66
17489.0,2.62,44
63260.0,3.22,55
33525.0,2.8,49
33340.0,3.28,58
37102.0,2.84,46
28796.0,2.57,66
16439.0,2.54,45
68915.0,3.16,65
30780.0,2.94,58
15207.0,2.51,57
59169.0,3.2,35
35980.0,2.98,34
46151.0,2.83,36
37027.0,2.71,31
48373.0,3.13,49
26846.0,2.83,31
50118.0,2.98,54
55448.0,3.05,40
39849.0,2.96,60
56346.0,3.0,50
19785.0,2.58,56
26866.0,2.89,36
35445.0,2.84,53
27887.0,2.94,32
38923.0,2.97,64
73287.0,3.2,48
41745.0,2.85,65
36740.0,2.92,50
36506.0,3.24,57
44552.0,3.13,31
35556.0,3.32,33
11762.0,2.43,60
18024.0,2.9,56
63188.0,3.09,60
60499.0,3.35,36
30386.0,3.25,45
56407.0,3.36,55
31170.0,3.25,49
64689.0,3.28,62
47507.0,3.33,48
72558.0,3.52,51
51583.0,3.01,43
32752.0,3.17,60
24590.0,3.13,35
51353.0,3.0,50
40101.0,2.78,30
47495.0,3.01,59
40516.0,3.07,61
50096.0,3.13,50
38532.0,3.06,43
36349.0,2.78,54
34339.0,2.8,64
65855.0,3.32,39
28723.0,3.01,54
29104.0,2.6,41
43055.0,3.28,40
35909.0,2.95,50
34236.0,3.38,41
46137.0,3.19,49
34282.0,2.83,45
41381.0,2.99,41
26240.0,2.83,43
45596.0,2.92,34
52326.0,3.05,31
63489.0,3.3,62
48306.0,2.94,62
36309.0,3.15,42
36905.0,2.95,49
26461.0,3.05,64
34975.0,2.89,62
61374.0,3.11,52
72722.0,3.38,32
56042.0,3.08,35
51059.0,2.94,39
49723.0,3.21,61
56554.0,3.29,64
46121.0,2.92,49
39140.0,2.87,39
31912.0,3.13,63
31321.0,3.3,46
17402.0,2.6,54
33575.0,3.04,45
32013.0,3.07,59
33790.0,2.9,32
50558.0,3.57,31
53486.0,3.27,41
72122.0,3.18,48
64556.0,3.21,31
23296.0,2.81,42
29664.0,2.83,41
30272.0,3.11,41
47044.0,2.86,55
29119.0,2.64,31
24516.0,3.14,56
10406.0,2.39,66
28501.0,2.81,65
23714.0,2.89,37
40251.0,2.87,56
60581.0,3.03,58
15496.0,2.6,65
36359.0,2.84,57
23317.0,3.05,52
27695.0,3.12,42
23314.0,2.98,48
58447.0,3.01,60
37379.0,2.76,65
26009.0,2.59,50
30524.0,2.87,44
24509.0,2.91,45
26352.0,3.24,49
12894.0,2.65,64
50409.0,3.02,61
23486.0,2.93,56
49128.0,3.07,40
46922.0,3.13,61
30106.0,2.63,48
53469.0,2.96,47
34239.0,3.25,44
55601.0,2.97,61
70409.0,3.43,35
21057.0,2.47,62
38510.0,3.51,30
36789.0,3.14,37
78461.0,3.3,62
29911.0,3.03,65
76189.0,3.31,54
58335.0,3.2,57
22231.0,2.87,66
68588.0,3.39,64
30849.0,2.79,35
48264.0,3.01,38
29086.0,2.68,49
17324.0,2.6,64
39544.0,3.26,42
18014.0,2.42,65
11570.0,2.38,54
7389.0,2.28,33
73035.0,3.26,60
45151.0,3.38,49
44364.0,2.95,48
42002.0,2.83,40
22603.0,3.07,41
32681.0,3.22,36
68629.0,3.15,59
35804.0,2.85,60
34450.0,2.78,63
34697.0,2.99,62
53301.0,3.02,36
37507.0,3.04,45
45510.0,3.44,51
71607.0,3.34,60
32653.0,3.07,61
38113.0,3.05,42
11799.0,2.57,43
31315.0,2.87,37
85875.0,3.6,45
44596.0,2.98,47
23899.0,2.63,50
61963.0,3.15,36
23021.0,2.85,62
48553.0,3.14,43
45463.0,3.28,51
41085.0,3.12,32
35345.0,2.91,50
81877.0,3.3,50
33313.0,2.83,62
59374.0,3.27,39
33411.0,2.74,45
28473.0,2.52,44
23521.0,2.78,45
54108.0,2.99,51
62652.0,3.45,48
23936.0,2.65,58
55865.0,3.81,32
60977.0,3.18,39
34753.0,2.8,50
25924.0,3.16,39
50890.0,3.35,62
14736.0,2.71,51
40367.0,3.09,36
46388.0,3.14,65
19348.0,2.75,47
19780.0,2.71,45
59112.0,3.11,40
32280.0,3.37,51
21503.0,3.05,52
17414.0,2.84,36
19186.0,2.62,43
33249.0,3.01,43
51439.0,3.2,58
29436.0,2.63,53
61747.0,3.38,52
40612.0,2.85,41
38398.0,2.73,56
46703.0,3.19,36
58281.0,3.01,44
36279.0,3.58,30
30995.0,2.81,40
39236.0,3.1,55
43778.0,3.09,55
50148.0,3.2,63
21131.0,2.94,43
43198.0,2.92,46
76400.0,3.26,63
5167.0,2.24,58
25517.0,2.64,39
33082.0,2.87,56
15252.0,2.49,30
53808.0,3.34,40
61908.0,3.04,33
52202.0,2.9,58
61995.0,3.48,45
37943.0,2.77,39
31706.0,3.04,56
86950.0,3.42,52
10205.0,2.49,31
79133.0,3.44,42
32906.0,2.9,50
34719.0,2.64,38
32253.0,2.75,41
39199.0,2.88,34
17139.0,2.62,47
27780.0,2.91,49
35757.0,2.95,43
11548.0,2.58,39
49204.0,3.11,55
38525.0,2.95,59
60188.0,3.02,48
34167.0,3.08,33
37016.0,3.18,54
50694.0,3.1,34
50677.0,2.9,55
30732.0,2.97,45
29895.0,3.06,55
24516.0,2.75,50
47288.0,3.19,59
59539.0,3.31,46
63393.0,3.11,44
32268.0,3.25,55
43670.0,2.93,44
33244.0,2.69,63
32744.0,2.98,49
19779.0,2.74,41
42551.0,2.9,49
73822.0,3.43,54
32466.0,3.07,30
33305.0,2.64,39
30609.0,2.8,48
25270.0,2.99,35
28235.0,2.63,55
36617.0,2.89,57
65892.0,3.43,56
35113.0,2.91,56
34841.0,2.84,55
23006.0,2.79,46
69288.0,3.3,40
24153.0,3.1,37
48572.0,2.97,44
40283.0,3.24,44
61143.0,3.43,59
42525.0,3.13,38
30367.0,2.97,35
70767.0,3.38,55
23087.0,2.57,42
42870.0,2.99,59
34778.0,3.17,60
32742.0,3.15,39
37525.0,2.74,48
14882.0,2.68,40
28992.0,2.59,30
20206.0,2.5,56
41966.0,3.28,41
30061.0,2.67,44
31488.0,2.85,35
45743.0,2.81,60
21616.0,2.92,54
52928.0,3.03,62
14258.0,2.71,40
17852.0,2.44,62
44886.0,3.26,47
28412.0,2.78,49
52148.0,3.09,44
59700.0,3.11,54
30319.0,3.09,50
49978.0,2.9,41
64926.0,3.24,60
22847.0,2.62,31
29627.0,3.04,61
95386.0,3.51,36
26554.0,2.5,61
54772.0,3.13,53
51061.0,3.18,56
23614.0,3.04,65
49413.0,3.15,63
57689.0,3.09,41
26518.0,2.71,51
35246.0,2.9,37
34699.0,2.98,32
19206.0,2.67,65
27624.0,3.1,59
38498.0,2.92,55
25355.0,2.64,62
29654.0,2.57,54
40237.0,3.36,53
72068.0,3.39,41
29788.0,2.68,53
56519.0,2.95,46
41622.0,3.07,43
64596.0,3.35,47
33371.0,2.83,34
42494.0,2.86,43
44561.0,3.21,36
71093.0,3.49,46
36308.0,2.68,42
55303.0,2.97,56
35207.0,2.79,55
33515.0,2.8,54
64370.0,3.29,35
42362.0,2.85,58
12885.0,2.57,44
31029.0,2.86,57
23924.0,3.03,35
36656.0,2.83,64
61260.0,3.38,44
28409.0,3.21,55
48756.0,3.4,52
43570.0,2.85,48
52650.0,3.14,43
22378.0,2.89,52
51196.0,3.44,64
41927.0,2.91,38
38993.0,2.7,51
38702.0,3.34,44
31712.0,3.14,51
71717.0,3.87,59
32529.0,2.98,34
44127.0,2.87,42
13406.0,2.51,53
43269.0,3.06,41
16645.0,2.73,37
24969.0,2.87,60
31026.0,2.88,48
31720.0,3.28,61
12263.0,2.52,45
23469.0,3.07,57
67278.0,3.27,37
20309.0,2.74,38
27358.0,3.06,44
30309.0,2.8,45
13052.0,2.67,55
54954.0,3.11,50
25466.0,3.07,38
30680.0,3.09,50
71698.0,3.26,46
51712.0,3.24,37
49756.0,3.08,40
82409.0,3.35,62
32190.0,3.13,44
15255.0,2.36,51
52069.0,3.1,50
27301.0,2.83,44
60561.0,3.13,61
21713.0,2.86,57
69267.0,3.22,58
33790.0,3.16,38
9295.0,2.35,33
40180.0,2.73,46
56523.0,3.31,50
54498.0,3.11,62
29117.0,2.81,47
44567.0,3.03,57
42389.0,2.88,55
26075.0,2.91,35
50651.0,2.9,65
46401.0,3.57,56
52782.0,3.16,54
26473.0,3.08,52
28646.0,3.22,36
28223.0,2.9,56
57609.0,3.08,32
62904.0,3.1,37
50268.0,2.87,39
25233.0,2.76,51
24114.0,2.78,60
37415.0,3.43,65
31489.0,2.68,60
36115.0,2.99,60
18245.0,2.52,65
40288.0,3.04,62
25335.0,3.12,36
49201.0,3.16,38
21531.0,2.71,38
43442.0,3.31,54
33002.0,2.75,30
42028.0,3.19,53
71315.0,3.17,32
32193.0,2.93,41
51447.0,3.51,30
55029.0,2.99,43
43905.0,3.47,42
86978.0,3.57,41
72071.0,3.3,46
60792.0,3.29,34
44228.0,3.24,40
38724.0,2.97,32
33171.0,2.87,50
56693.0,3.01,48
37783.0,3.19,53
46495.0,2.82,30
20260.0,2.9,57
66817.0,3.2,44
19720.0,2.78,50
31825.0,3.02,51
33786.0,3.12,48
43380.0,3.4,30
30566.0,3.19,56
112517.0,3.9,46
60476.0,3.02,57
59177.0,3.13,37
44997.0,3.02,36
31082.0,2.74,66
35333.0,3.02,60
57051.0,3.34,42
23639.0,3.03,45
46060.0,3.33,38
23605.0,3.11,32
41372.0,2.93,62
41259.0,2.91,63
29990.0,2.73,50
44960.0,2.96,48
35016.0,2.65,64
50328.0,3.1,49
62783.0,3.27,46
125508.0,3.94,58
38850.0,3.71,61
28155.0,2.89,32
81937.0,3.33,64
54552.0,3.14,35
18091.0,2.72,52
29479.0,2.76,60
17537.0,2.86,40
45073.0,2.86,31
27797.0,2.67,33
31706.0,3.11,59
18218.0,2.67,53
59085.0,3.26,33
9554.0,2.49,51
67440.0,3.14,58
31186.0,2.75,58
23116.0,2.87,42
52310.0,3.17,50
23628.0,2.81,39
38403.0,3.02,62
37941.0,2.79,45
30037.0,2.83,43
15986.0,2.36,33
33492.0,3.5,44
57697.0,3.28,42
16237.0,2.69,31
55508.0,3.17,63
94511.0,3.59,61
81011.0,3.34,41
66593.0,3.46,51
28121.0,3.12,64
52589.0,2.94,53
29587.0,2.94,57
41087.0,3.74,31
30638.0,2.85,47
30788.0,3.2,31
33620.0,2.68,56
45004.0,3.4,66
41941.0,3.02,35
39312.0,3.08,66
37394.0,2.93,66
21085.0,2.62,54
83643.0,3.57,63
44117.0,2.82,37
62400.0,3.8,32
32720.0,2.59,64
21965.0,2.56,64
33758.0,3.5,41
78486.0,3.35,55
35363.0,3.54,49
27332.0,2.71,46
22264.0,2.45,50
56986.0,3.1,49
47322.0,2.94,46
29927.0,2.79,45
26587.0,2.49,48
104794.0,3.67,33
20142.0,2.52,47
18878.0,2.46,42
29264.0,3.01,43
33254.0,3.48,35
36854.0,2.92,40
22530.0,2.95,51
41060.0,3.15,47
42410.0,3.23,65
25360.0,2.78,53
29169.0,3.01,43
30875.0,2.96,54
59694.0,3.49,46
14438.0,2.74,36
42222.0,2.93,44
23995.0,2.85,56
50059.0,2.88,40
21991.0,2.58,61
61096.0,3.09,49
27185.0,3.29,57
16819.0,2.52,40
51465.0,3.14,50
30880.0,2.77,61
23539.0,2.79,33
55944.0,3.43,58
23006.0,2.91,50
37595.0,2.79,59
19453.0,2.77,41
32390.0,3.14,45
26876.0,2.71,43
27885.0,2.76,52
43426.0,2.78,56
53168.0,3.2,61
76339.0,3.32,44
12984.0,2.58,57
25871.0,2.48,45
24943.0,2.9,65
40642.0,2.85,60
66113.0,3.18,61
59654.0,3.25,40
42199.0,2.9,61
36202.0,3.26,32
7802.0,2.42,53
64090.0,3.13,46
53984.0,3.16,59
32519.0,3.2,62
57367.0,3.21,51
50038.0,3.23,65
51838.0,3.2,37
36100.0,2.8,41
26938.0,2.65,59
28741.0,2.62,43
17839.0,2.74,57
36115.0,2.68,51
25237.0,3.13,54
48599.0,3.09,40
59546.0,3.29,55
38471.0,2.8,49
67382.0,3.3,31
39677.0,3.14,30
17501.0,2.45,41
18781.0,2.92,57
96964.0,3.62,36
44229.0,2.79,33
52211.0,2.98,57
59277.0,3.11,32
23404.0,2.75,60
27785.0,2.82,59
39383.0,3.04,42
24095.0,3.08,50
28660.0,2.52,59
22883.0,3.04,38
33764.0,3.04,65
25832.0,2.55,43
30031.0,2.66,64
13128.0,2.6,35
61997.0,3.04,66
6869.0,2.38,63
51772.0,2.97,30
47106.0,3.46,49
33750.0,2.75,49
46755.0,3.02,57
26410.0,2.96,51
79437.0,3.4,66
47104.0,3.07,35
20452.0,2.93,44
61228.0,3.28,32
28946.0,2.53,48
22977.0,2.87,65
51561.0,3.11,36
60867.0,3.14,40
28643.0,2.64,50
28158.0,3.07,34
60037.0,3.15,61
35378.0,3.15,31
17295.0,2.62,61
21514.0,2.97,48
60954.0,3.31,33
32598.0,3.13,53
31497.0,2.85,46
59671.0,3.66,57
21341.0,2.6,43
53876.0,3.04,47
24011.0,2.84,57
54881.0,3.1,61
30270.0,3.39,40
34369.0,3.04,44
46045.0,2.98,63
8686.0,2.36,33
30050.0,3.14,51
49047.0,3.08,34
86084.0,3.64,35
66335.0,3.18,66
15317.0,2.48,33
21059.0,2.75,58
19697.0,2.79,36
27252.0,2.51,64
33600.0,2.83,56
48018.0,2.87,56
39331.0,2.7,53
17991.0,2.85,37
17188.0,2.85,49
35433.0,2.88,51
38600.0,2.7,48
45926.0,2.99,61
43627.0,3.54,61
30701.0,2.61,65
36461.0,3.14,33
21801.0,2.66,36
28594.0,3.34,60
25589.0,2.79,35
17459.0,2.68,43
32693.0,2.88,54
55761.0,3.07,44
24202.0,2.85,48
57518.0,3.04,51
49283.0,3.04,53
36990.0,2.77,51
19234.0,2.73,47
68262.0,3.14,52
48498.0,3.61,31
58162.0,3.12,32
38714.0,3.0,40
22282.0,2.66,43
59501.0,3.02,46
50294.0,2.94,38
36407.0,3.23,38
19804.0,2.51,44
13137.0,2.51,48
90405.0,3.49,43
51155.0,3.18,54
76320.0,3.25,36
24088.0,3.1,64
54164.0,3.01,40
7429.0,2.38,31
16511.0,2.36,34
50250.0,3.33,50
28917.0,3.34,56
31004.0,2.66,57
29325.0,3.31,40
45715.0,3.18,36
41894.0,3.5,42
30803.0,3.08,32
36862.0,3.09,36
44360.0,2.95,45
47192.0,3.27,39
31102.0,2.87,51
31459.0,2.88,49
85912.0,3.61,60
88712.0,3.78,39
31648.0,3.15,52
35749.0,3.01,43
42239.0,3.18,54
43487.0,2.9,40
34211.0,2.72,33
28284.0,3.09,37
54873.0,2.98,53
46334.0,2.92,43
17470.0,2.55,43
49259.0,3.17,63
53377.0,3.09,56
74846.0,3.67,63
45113.0,2.98,37
89637.0,3.43,47
23368.0,3.12,64
26955.0,2.87,36
33280.0,3.01,49
85514.0,3.47,40
52391.0,2.97,57
26796.0,2.5,64
89794.0,3.74,64
87363.0,3.51,45
34729.0,2.93,33
45375.0,2.81,66
23949.0,2.92,58
34116.0,3.08,33
61263.0,3.31,42
42992.0,2.93,58
62404.0,3.16,38
71619.0,3.33,44
39838.0,3.35,31
36474.0,2.95,55
41694.0,3.44,34
37906.0,3.35,41
36135.0,3.48,46
63656.0,3.18,56
54109.0,3.2,65
25338.0,3.05,35
40200.0,3.26,33
26747.0,3.08,55
16487.0,2.46,33
41187.0,2.92,51
13498.0,2.68,50
28578.0,2.87,50
15310.0,2.69,46
76682.0,3.46,64
27515.0,3.16,65
30734.0,3.05,64
28524.0,2.56,56
82966.0,3.36,37
78282.0,3.3,51
25380.0,2.86,30
38819.0,2.88,57
59030.0,3.07,57
56649.0,3.43,37
53628.0,3.29,64
58418.0,3.24,48
34385.0,2.79,49
39547.0,3.52,36
21240.0,2.98,34
23809.0,2.8,48
40852.0,2.8,41
47186.0,3.14,45
52507.0,3.36,41
43394.0,3.21,35
37845.0,3.08,41
20636.0,2.5,57
10972.0,2.48,34
28839.0,3.04,37
19763.0,2.71,41
60431.0,3.38,38
69509.0,3.35,58
67660.0,3.15,36
86094.0,3.68,62
51090.0,3.02,61
24780.0,3.0,32
16641.0,2.81,30
68151.0,3.33,51
18466.0,2.66,41
66693.0,3.19,54
63444.0,3.14,49
13195.0,2.31,62
40140.0,2.9,34
21803.0,2.48,66
20324.0,2.87,38
36298.0,3.43,64
60889.0,3.02,37
31729.0,2.94,60
49263.0,3.16,46
18396.0,2.92,60
14579.0,2.66,64
48823.0,2.94,46
24022.0,2.98,41
11691.0,2.39,65
49144.0,2.94,55
52779.0,3.0,43
55642.0,3.1,38
39053.0,3.22,66
42884.0,2.92,32
50441.0,2.95,56
18470.0,2.92,45
16277.0,2.54,39
21932.0,2.91,31
65336.0,3.67,51
22125.0,2.51,55
37928.0,3.07,43
56016.0,3.08,34
17638.0,2.49,64
49003.0,3.14,55
87349.0,3.49,34
47009.0,2.89,43
40252.0,2.86,63
46360.0,2.83,41
83797.0,3.33,47
29692.0,2.99,57
15574.0,2.52,30
41523.0,3.05,37
47794.0,3.36,37
64901.0,3.46,53
84497.0,3.75,45
41394.0,2.9,61
20460.0,2.64,48
73647.0,3.24,34
44785.0,2.86,39
35797.0,2.7,59
9429.0,2.22,49
77213.0,3.42,53
30937.0,3.39,37
52062.0,3.14,47
26963.0,2.78,57
68128.0,3.26,36
42791.0,3.46,45
44683.0,2.84,58
17840.0,2.45,53
68276.0,3.21,60
14831.0,2.77,41
26984.0,3.04,62
32476.0,3.15,39
22962.0,2.96,49
68286.0,3.24,31
38360.0,2.74,65
64373.0,3.14,44
35572.0,2.67,43
22929.0,2.66,60
46845.0,2.86,48
17923.0,2.85,65
26827.0,2.99,55
40920.0,3.4,57
15447.0,2.62,39
35076.0,3.33,34
55275.0,3.13,53
46437.0,3.15,62
19020.0,2.86,40
48171.0,3.66,46
34901.0,2.98,60
46098.0,2.94,57
45735.0,3.14,42
34146.0,2.7,63
67479.0,3.41,47
42005.0,3.05,65
47703.0,2.84,39
12328.0,2.32,62
32083.0,3.22,38
41308.0,3.32,30
39679.0,2.75,53
26144.0,2.98,40
20795.0,2.76,30
51224.0,3.29,34
27774.0,3.09,34
54452.0,2.96,48
43242.0,2.88,59
37010.0,2.7,41
24812.0,2.49,55
23912.0,3.07,49
37223.0,2.97,45
79409.0,3.28,59
30344.0,2.9,55
32345.0,2.99,37
30882.0,2.88,36
71403.0,3.35,63
77781.0,3.38,57
34138.0,3.07,53
27572.0,3.13,52
31232.0,2.82,55
38771.0,2.8,54
50645.0,3.28,38
45531.0,2.89,47
20621.0,2.86,42
39050.0,2.94,52
59208.0,3.31,64
46984.0,3.24,46
28648.0,2.8,38
43606.0,2.94,66
64211.0,3.34,61
11684.0,2.4,34
67628.0,3.12,46
